+8.000000e+000	   +1.777715e-006
+1.600000e+001	   +6.443129e-007
+2.400000e+001	   +4.907839e-007
+3.200000e+001	   +8.123181e-007
+4.000000e+001	   +8.218527e-007
+4.800000e+001	   +4.925118e-007
+5.600000e+001	   +3.194186e-007
+6.400000e+001	   +3.069234e-007
+7.200000e+001	   +3.422209e-007
+8.000000e+001	   +3.699970e-007
+8.800000e+001	   +3.525995e-007
+9.600000e+001	   +3.227160e-007
+1.040000e+002	   +3.326200e-007
+1.120000e+002	   +3.448355e-007
+1.200000e+002	   +3.664562e-007
+1.280000e+002	   +3.521643e-007
+1.360000e+002	   +3.305909e-007
+1.440000e+002	   +3.251816e-007
+1.520000e+002	   +3.269103e-007
+1.600000e+002	   +3.413945e-007
+1.680000e+002	   +3.742100e-007
+1.760000e+002	   +4.165024e-007
+1.840000e+002	   +4.348462e-007
+1.920000e+002	   +3.781868e-007
+2.000000e+002	   +3.445448e-007
+2.080000e+002	   +3.534018e-007
+2.160000e+002	   +3.541391e-007
+2.240000e+002	   +3.440232e-007
+2.320000e+002	   +3.393108e-007
+2.400000e+002	   +3.971313e-007
+2.480000e+002	   +5.663783e-007
+2.560000e+002	   +6.163526e-007
+2.640000e+002	   +4.325753e-007
+2.720000e+002	   +3.552139e-007
+2.800000e+002	   +3.670788e-007
+2.880000e+002	   +3.599293e-007
+2.960000e+002	   +3.458543e-007
+3.040000e+002	   +3.480657e-007
+3.120000e+002	   +3.483850e-007
+3.200000e+002	   +3.435069e-007
+3.280000e+002	   +3.459660e-007
+3.360000e+002	   +3.282876e-007
+3.440000e+002	   +3.471410e-007
+3.520000e+002	   +3.773473e-007
+3.600000e+002	   +3.660388e-007
+3.680000e+002	   +3.678098e-007
+3.760000e+002	   +3.835326e-007
+3.840000e+002	   +3.534356e-007
+3.920000e+002	   +3.524544e-007
+4.000000e+002	   +3.508837e-007
+4.080000e+002	   +3.331825e-007
+4.160000e+002	   +3.469040e-007
+4.240000e+002	   +3.508143e-007
+4.320000e+002	   +3.519316e-007
+4.400000e+002	   +3.953563e-007
+4.480000e+002	   +4.512885e-007
+4.560000e+002	   +4.455581e-007
+4.640000e+002	   +3.751018e-007
+4.720000e+002	   +3.438382e-007
+4.800000e+002	   +3.363394e-007
+4.880000e+002	   +3.326912e-007
+4.960000e+002	   +3.574109e-007
+5.040000e+002	   +3.579179e-007
+5.120000e+002	   +3.405271e-007
+5.200000e+002	   +3.366302e-007
+5.280000e+002	   +3.315640e-007
+5.360000e+002	   +3.199173e-007
+5.440000e+002	   +3.319604e-007
+5.520000e+002	   +3.446073e-007
+5.600000e+002	   +3.307412e-007
+5.680000e+002	   +3.202663e-007
+5.760000e+002	   +3.167817e-007
+5.840000e+002	   +3.262008e-007
+5.920000e+002	   +3.372072e-007
+6.000000e+002	   +3.212881e-007
+6.080000e+002	   +3.000304e-007
+6.160000e+002	   +2.787612e-007
+6.240000e+002	   +3.003141e-007
+6.320000e+002	   +3.473015e-007
+6.400000e+002	   +3.629254e-007
+6.480000e+002	   +3.570783e-007
+6.560000e+002	   +3.495716e-007
+6.640000e+002	   +3.254699e-007
+6.720000e+002	   +3.084954e-007
+6.800000e+002	   +3.147542e-007
+6.880000e+002	   +3.169403e-007
+6.960000e+002	   +3.086628e-007
+7.040000e+002	   +3.144544e-007
+7.120000e+002	   +3.186724e-007
+7.200000e+002	   +3.147943e-007
+7.280000e+002	   +3.300183e-007
+7.360000e+002	   +3.442722e-007
+7.440000e+002	   +3.310500e-007
+7.520000e+002	   +3.321288e-007
+7.600000e+002	   +3.167431e-007
+7.680000e+002	   +3.084477e-007
+7.760000e+002	   +3.306646e-007
+7.840000e+002	   +3.303290e-007
+7.920000e+002	   +2.962161e-007
+8.000000e+002	   +2.943735e-007
+8.080000e+002	   +3.240012e-007
+8.160000e+002	   +3.375740e-007
+8.240000e+002	   +3.275876e-007
+8.320000e+002	   +3.152332e-007
+8.400000e+002	   +3.077218e-007
+8.480000e+002	   +3.350115e-007
+8.560000e+002	   +3.381928e-007
+8.640000e+002	   +3.233615e-007
+8.720000e+002	   +3.078245e-007
+8.800000e+002	   +3.281484e-007
+8.880000e+002	   +3.352532e-007
+8.960000e+002	   +3.272231e-007
+9.040000e+002	   +3.238718e-007
+9.120000e+002	   +3.134220e-007
+9.200000e+002	   +3.079841e-007
+9.280000e+002	   +2.942798e-007
+9.360000e+002	   +3.047298e-007
